Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",2737
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",2166
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",2412
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",72
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",32
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",90
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",66
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",57
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",-220
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",370
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",360
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",127
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",234
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",175
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",0
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",-135
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q1,72,Accommodation and Food Services,1392
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q1,72,Accommodation and Food Services,1434
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q1,72,Accommodation and Food Services,1520
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q1,72,Accommodation and Food Services,1580
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q1,72,Accommodation and Food Services,1611
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q1,72,Accommodation and Food Services,1746
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q2,72,Accommodation and Food Services,1516
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q2,72,Accommodation and Food Services,1520
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q2,72,Accommodation and Food Services,1573
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q2,72,Accommodation and Food Services,1629
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q2,72,Accommodation and Food Services,1653
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q2,72,Accommodation and Food Services,0
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q3,72,Accommodation and Food Services,1542
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q3,72,Accommodation and Food Services,1626
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q3,72,Accommodation and Food Services,1631
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q3,72,Accommodation and Food Services,1680
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q3,72,Accommodation and Food Services,1727
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q4,72,Accommodation and Food Services,1532
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q4,72,Accommodation and Food Services,1573
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q4,72,Accommodation and Food Services,1576
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q4,72,Accommodation and Food Services,1665
