Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q1,11,"Agriculture, Forestry, Fishing and Hunting",44
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q1,11,"Agriculture, Forestry, Fishing and Hunting",60
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q1,11,"Agriculture, Forestry, Fishing and Hunting",57
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",83
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q2,11,"Agriculture, Forestry, Fishing and Hunting",49
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",121
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q2,11,"Agriculture, Forestry, Fishing and Hunting",69
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q2,11,"Agriculture, Forestry, Fishing and Hunting",63
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",88
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",91
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",101
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",92
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",94
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q1,72,Accommodation and Food Services,1573
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q1,72,Accommodation and Food Services,1806
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q1,72,Accommodation and Food Services,1696
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q1,72,Accommodation and Food Services,1755
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q1,72,Accommodation and Food Services,2022
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q1,72,Accommodation and Food Services,1522
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q2,72,Accommodation and Food Services,1822
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q2,72,Accommodation and Food Services,1899
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q2,72,Accommodation and Food Services,1760
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q2,72,Accommodation and Food Services,1673
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q2,72,Accommodation and Food Services,TBD
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q3,72,Accommodation and Food Services,1650
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q2,72,Accommodation and Food Services,1638
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q3,72,Accommodation and Food Services,1936
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q3,72,Accommodation and Food Services,1856
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q3,72,Accommodation and Food Services,1771
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q3,72,Accommodation and Food Services,1798
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q4,72,Accommodation and Food Services,1908
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q4,72,Accommodation and Food Services,1770
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q4,72,Accommodation and Food Services,1755
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q4,72,Accommodation and Food Services,1970
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q4,72,Accommodation and Food Services,1841
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q1,72,Accommodation and Food Services,206
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q1,72,Accommodation and Food Services,286
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q1,72,Accommodation and Food Services,189
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q1,72,Accommodation and Food Services,335
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q1,72,Accommodation and Food Services,-2
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q2,72,Accommodation and Food Services,603
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q1,72,Accommodation and Food Services,-2350
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q2,72,Accommodation and Food Services,498
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q2,72,Accommodation and Food Services,468
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q2,72,Accommodation and Food Services,784
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q2,72,Accommodation and Food Services,TBD
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q3,72,Accommodation and Food Services,-334
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q2,72,Accommodation and Food Services,447
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q3,72,Accommodation and Food Services,-281
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q3,72,Accommodation and Food Services,-361
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q3,72,Accommodation and Food Services,-233
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q3,72,Accommodation and Food Services,-410
